"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/06/2023","AQS","160010010","7","3.2","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/07/2023","AQS","160010010","7","3","ug/m3 LC","17","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/08/2023","AQS","160010010","7","5.7","ug/m3 LC","32","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/09/2023","AQS","160010010","7","5.7","ug/m3 LC","32","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/10/2023","AQS","160010010","7","4.9","ug/m3 LC","27","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/11/2023","AQS","160010010","7","4.3","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/12/2023","AQS","160010010","7","5.8","ug/m3 LC","32","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/13/2023","AQS","160010010","7","2.9","ug/m3 LC","16","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/14/2023","AQS","160010010","7","4.6","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/15/2023","AQS","160010010","7","5.8","ug/m3 LC","32","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/16/2023","AQS","160010010","7","7.6","ug/m3 LC","42","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/17/2023","AQS","160010010","7","5","ug/m3 LC","28","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/18/2023","AQS","160010010","7","9.4","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/19/2023","AQS","160010010","7","6.2","ug/m3 LC","34","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/20/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/21/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/22/2023","AQS","160010010","7","3.9","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/23/2023","AQS","160010010","7","3.2","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/24/2023","AQS","160010010","7","3.7","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/25/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/26/2023","AQS","160010010","7","4.2","ug/m3 LC","23","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/27/2023","AQS","160010010","7","3.7","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/28/2023","AQS","160010010","7","3.1","ug/m3 LC","17","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/29/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/30/2023","AQS","160010010","7","4.3","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/01/2023","AQS","160010010","7","3.5","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/02/2023","AQS","160010010","7","4.3","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/03/2023","AQS","160010010","7","5.4","ug/m3 LC","30","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/04/2023","AQS","160010010","7","3.6","ug/m3 LC","20","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/05/2023","AQS","160010010","7","5.5","ug/m3 LC","31","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/06/2023","AQS","160010010","7","5","ug/m3 LC","28","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/07/2023","AQS","160010010","7","3.4","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/08/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/09/2023","AQS","160010010","7","6.3","ug/m3 LC","35","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/10/2023","AQS","160010010","7","2.2","ug/m3 LC","12","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/11/2023","AQS","160010010","7","0.7","ug/m3 LC","4","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/12/2023","AQS","160010010","7","1.4","ug/m3 LC","8","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/13/2023","AQS","160010010","7","1.3","ug/m3 LC","7","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/14/2023","AQS","160010010","7","1.6","ug/m3 LC","9","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/15/2023","AQS","160010010","7","1.4","ug/m3 LC","8","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/16/2023","AQS","160010010","7","2.7","ug/m3 LC","15","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/17/2023","AQS","160010010","7","4","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/18/2023","AQS","160010010","7","5.7","ug/m3 LC","32","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/19/2023","AQS","160010010","7","5.2","ug/m3 LC","29","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/20/2023","AQS","160010010","7","6.3","ug/m3 LC","35","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/21/2023","AQS","160010010","7","7.6","ug/m3 LC","42","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/22/2023","AQS","160010010","7","7.2","ug/m3 LC","40","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/23/2023","AQS","160010010","7","6.3","ug/m3 LC","35","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/24/2023","AQS","160010010","7","3.4","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/25/2023","AQS","160010010","7","3.4","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/26/2023","AQS","160010010","7","3.4","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/27/2023","AQS","160010010","7","3.7","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/28/2023","AQS","160010010","7","8","ug/m3 LC","44","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/29/2023","AQS","160010010","7","7.8","ug/m3 LC","43","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/30/2023","AQS","160010010","7","6.9","ug/m3 LC","38","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"10/31/2023","AQS","160010010","7","9.4","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/01/2023","AQS","160010010","7","16.1","ug/m3 LC","64","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/02/2023","AQS","160010010","7","19.6","ug/m3 LC","71","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/03/2023","AQS","160010010","7","16.9","ug/m3 LC","66","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/04/2023","AQS","160010010","7","10.4","ug/m3 LC","53","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/05/2023","AQS","160010010","7","8.5","ug/m3 LC","47","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/06/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/07/2023","AQS","160010010","7","2.5","ug/m3 LC","14","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/08/2023","AQS","160010010","7","6.7","ug/m3 LC","37","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/09/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/10/2023","AQS","160010010","7","5.3","ug/m3 LC","29","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/11/2023","AQS","160010010","7","2.9","ug/m3 LC","16","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/12/2023","AQS","160010010","7","2","ug/m3 LC","11","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/13/2023","AQS","160010010","7","5.9","ug/m3 LC","33","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/14/2023","AQS","160010010","7","10.2","ug/m3 LC","53","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/15/2023","AQS","160010010","7","8.5","ug/m3 LC","47","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/16/2023","AQS","160010010","7","9.2","ug/m3 LC","51","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/17/2023","AQS","160010010","7","8.4","ug/m3 LC","47","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/18/2023","AQS","160010010","7","6.1","ug/m3 LC","34","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/19/2023","AQS","160010010","7","1.9","ug/m3 LC","11","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/20/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/21/2023","AQS","160010010","7","5.4","ug/m3 LC","30","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/22/2023","AQS","160010010","7","7.7","ug/m3 LC","43","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/23/2023","AQS","160010010","7","6.1","ug/m3 LC","34","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/24/2023","AQS","160010010","7","2.7","ug/m3 LC","15","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/25/2023","AQS","160010010","7","4.1","ug/m3 LC","23","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/26/2023","AQS","160010010","7","3.2","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/27/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/28/2023","AQS","160010010","7","7.1","ug/m3 LC","39","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/29/2023","AQS","160010010","7","18.1","ug/m3 LC","68","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"11/30/2023","AQS","160010010","7","20.8","ug/m3 LC","73","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/01/2023","AQS","160010010","7","15.7","ug/m3 LC","63","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/02/2023","AQS","160010010","7","4.4","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/03/2023","AQS","160010010","7","3.3","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/04/2023","AQS","160010010","7","2.4","ug/m3 LC","13","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/05/2023","AQS","160010010","7","2.2","ug/m3 LC","12","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/06/2023","AQS","160010010","7","3","ug/m3 LC","17","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/07/2023","AQS","160010010","7","2.6","ug/m3 LC","14","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/08/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/09/2023","AQS","160010010","7","3.3","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/10/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/11/2023","AQS","160010010","7","5.9","ug/m3 LC","33","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/12/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"12/13/2023","AQS","160010010","7","5.5","ug/m3 LC","31","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
